DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-07-05 13,East South Fort Bus Stand,456
2024-07-05 13,Kattayikonam,40
2024-07-05 13,Thampanoor Ktdc Chaithram,59
2024-07-05 13,Mukkola,122
2024-07-05 13,Keezhaikonam,4
2024-07-05 13,Scooter Factory,7
2024-07-05 13,Puthanpalam,38
2024-07-05 13,Kazhakkoottam Railway Station,54
2024-07-05 13,Sree Karyam,74
2024-07-05 13,Aryanadu,59
2024-07-05 13,Perumkuzhi,5
2024-07-05 13,Chempazhanthy,22
2024-07-05 13,Perumathura,8
2024-07-05 13,Kollamkonam,12
2024-07-05 13,Killipalam,7
2024-07-05 13,Pandianpara,2
2024-07-05 13,Karamana Prs,1
2024-07-05 13,Post Office Manivila,3
2024-07-05 13,Mylamoodu,3
2024-07-05 13,Anthiyoorkonam,3
2024-07-05 13,Amboori,1
2024-07-05 13,Vencode,3
2024-07-05 13,Nellivila School,3
2024-07-05 13,Kuravankonam,7
2024-07-05 13,Devaswom Board,1
2024-07-05 13,Eruthavoor,13
2024-07-05 13,Aramthanam,1
2024-07-05 13,Perumkadavila,8
2024-07-05 13,Pirambilkonam,4
2024-07-05 13,Mukkolakkal,1
2024-07-05 13,Vjd,6
2024-07-05 13,Kovalam Beach,7
2024-07-05 13,Kottarakkari,7
2024-07-05 13,Kaduvakkuzhy,1
2024-07-05 13,Thottakkade,2
2024-07-05 13,Pacha Temple,3
2024-07-05 13,Postoffice Junction Parassala,10
2024-07-05 13,Pettah,4
2024-07-05 13,Sasthamkonam,3
2024-07-05 13,Mullassery,2
2024-07-05 13,Thachottukavu,7
2024-07-05 13,Pammathikeezhu,2
2024-07-05 13,Aanad,1
2024-07-05 13,Panavilakkodu Temple,1
2024-07-05 13,Cherappally,1
2024-07-05 13,School Junction Anapetty,2
2024-07-05 13,Thamalam Junction,2
2024-07-05 13,Pallivila,5
2024-07-05 13,Moozhi,3
2024-07-05 13,Thumpod,1
2024-07-05 13,Kariyam,1
2024-07-05 13,Thykka Palli,1
2024-07-05 13,Ookkodu,1
2024-07-05 13,Thattathumala,1
2024-07-05 13,Madhapuram Crasher,1
2024-07-05 13,Koothali,1
2024-07-05 13,Palachira,1
2024-07-05 13,Pulimood,2
2024-07-05 13,Kulamancode,2
2024-07-05 13,Varkala Railway Station,39
2024-07-05 13,Saraswathy Vidyalaya School,12
2024-07-05 13,Karikam Lwr,1
2024-07-05 13,Vazhichal,3
2024-07-05 13,Sreenarayanapuram,1
2024-07-05 13,Statue,18
2024-07-05 13,Poundukadavu,10
2024-07-05 13,Vanchiyoor,1
2024-07-05 13,Ambalamukku,19
2024-07-05 13,Nedumangad,38
2024-07-05 13,Sk Hospital,2
2024-07-05 13,Mangattukadavu,3
2024-07-05 13,Kavadithalakkal,1
2024-07-05 13,Water Tank Pallithura,1
2024-07-05 13,Aryancode,1
2024-07-05 13,Eettimmodu,1
2024-07-05 13,Irinchayam,3
2024-07-05 13,Mukkolakkal Temple,4
2024-07-05 12,Chanthavila,72
2024-07-05 12,Pezhummoodu,4
2024-07-05 12,Thozhukkal,62
2024-07-05 12,Vadasserikonam,2
2024-07-05 12,Pirappancode,44
2024-07-05 12,Chirattakonam,3
2024-07-05 12,East Fort North Bus Stand,996
2024-07-05 12,Kaniyapuram,207
2024-07-05 12,Panangodu Junction,22
2024-07-05 12,Civil Station Junction Kudappanakunnu,56
2024-07-05 12,Palode,165
2024-07-05 12,Kudappanakunnu,1
2024-07-05 12,Veli Lake,47
2024-07-05 12,Alamcode,48
2024-07-05 12,Oorambu,121
2024-07-05 12,Pallimukku,10
2024-07-05 12,Kanjirampara Junction,13
2024-07-05 12,Vellayambalam Elankim Devi,187
2024-07-05 12,Kachani Junction,62
2024-07-05 12,Paruthikuzhi,31
2024-07-05 12,Saraswathy Vidyalaya School,7
2024-07-05 12,Vellumannady Palam,6
2024-07-05 12,Karikkakom Vayanasala,15
2024-07-05 12,Nehru Junction,10
2024-07-05 12,Murinjapalam,246
2024-07-05 12,Vazhamuttom,16
2024-07-05 12,Maruthoorkadavu,48
2024-07-05 12,Athiyanoor,35
2024-07-05 12,Karakonam,83
2024-07-05 12,Attingal,33
2024-07-05 12,Pettah Pallimukku,24
2024-07-05 12,Mangalapuram East,28
2024-07-05 12,Mannanthala,197
2024-07-05 12,Vizhinjam Bus Stand,117
2024-07-05 12,Gandhipuram,2
2024-07-05 12,Rotary,121
2024-07-05 12,Njadoorkonam,67
2024-07-05 12,Thoongampara,50
2024-07-05 12,J T S Mancha,2
2024-07-05 12,Puliyarakkonam,60
2024-07-05 12,Vellaikadavu,20
2024-07-05 12,Chullimanoor,74
2024-07-05 12,Kuttimoodu,45
2024-07-05 12,Pammathikeezhu,6
2024-07-05 12,Kayalkara,15
2024-07-05 12,Jts Mancha,13
2024-07-05 12,Nilamel,94
2024-07-05 12,Neyyattinkara Bus Station,437
2024-07-05 12,Attingal Bus Station,127
2024-07-05 12,Chulliumanoor,5
2024-07-05 12,Nedumangad Bus Stand,1284
2024-07-05 12,Kallambalam,50
2024-07-05 12,Thampanoor,19
2024-07-05 12,Kovilloor Ambalam,4
2024-07-05 12,Mylamoodu,26
2024-07-05 12,Kovalam Junction,60
2024-07-05 12,Jawaharcolony,3
2024-07-05 12,Koduganoor,12
2024-07-05 12,Mukkolakkal,15
2024-07-05 12,Ambalathara,23
2024-07-05 12,Eruthavoor,35
2024-07-05 12,Nedumangad,166
2024-07-05 12,Mettukada,80
2024-07-05 12,Kallara Bus Stand,205
2024-07-05 12,Vembayam,188
2024-07-05 12,Aruvikkara,35
2024-07-05 12,Poovar Bus Stand,345
2024-07-05 12,Kaliyakkavilai Bus Stand,149
2024-07-05 12,Vamanapuram Phc,28
2024-07-05 12,Paruthippara,11
2024-07-05 12,Anchumaruthummoodu,3
2024-07-05 12,Neeramankara,70
2024-07-05 12,Mangalapuram,130
2024-07-05 12,Vayalikada,34
2024-07-05 12,Law College Junction Kunnukuzhy,10
2024-07-05 12,Ottasekharamangalam,21
2024-07-05 12,Valiyathura Shangumugam,32
2024-07-05 12,St Andrews,16
2024-07-05 12,Kumarichantha,23
2024-07-05 12,Poovar Junction,72
2024-07-05 12,East Fort South Bus Stand,475
2024-07-05 12,Nalanchira Main Gate,164
2024-07-05 12,Kerala University,24
2024-07-05 12,Museum,17
2024-07-05 12,Mannanthala Junction,21
2024-07-05 12,Cheriyakolla,37
2024-07-05 12,Medical College Thiruvananthapuram,104
2024-07-05 12,Perumkadavila,10
2024-07-05 12,Maruthankuzhi,148
2024-07-05 12,Chiramukku,18
2024-07-05 12,Pappanamcode Ksrtc Depot,14
2024-07-05 12,Chippanchira,1
2024-07-05 12,Kuravankonam,29
2024-07-05 12,Ooruttambalam,61
2024-07-05 12,Anappara,12
2024-07-05 12,Pattom Sut Office,762
2024-07-05 12,Punnamoodu,20
2024-07-05 12,Pachalloor School,30
2024-07-05 12,Pullanivila,9
2024-07-05 12,Chengalloor Hll,4
2024-07-05 12,Pappanamcode,207
2024-07-05 12,Poonthura Junction,85
2024-07-05 12,Irinchayam Steps,9
2024-07-05 12,Easwara Vilasam Cotton Hill School,178
2024-07-05 12,Dpi Junction,86
2024-07-05 12,Peroorkada,183
2024-07-05 12,Balaramapuram,416
2024-07-05 12,Velavoor,45
2024-07-05 12,Eliyavoor,30
2024-07-05 12,Pattoor,38
2024-07-05 12,Shangumukham,42
2024-07-05 12,Kollamkonam,35
2024-07-05 12,Kurupuzha,31
2024-07-05 12,Thrikkannapuram,20
2024-07-05 12,Pattom Psc,28
2024-07-05 12,Pmg,208
2024-07-05 12,Pattoor Junction,167
2024-07-05 12,Chadayamangalam Bus Stand,35
2024-07-05 12,Kallikadu A,13
2024-07-05 12,Thachottukavu,15
2024-07-05 12,Ponnamchund,1
2024-07-05 12,Pamamcode,39
2024-07-05 12,Pallichal Junction,43
2024-07-05 12,Seemamulamukku,18
2024-07-05 12,Kulasekharam,38
2024-07-05 12,Kiliyoor,49
2024-07-05 12,Thekkada Junction,31
2024-07-05 12,Thiruvallom,1
2024-07-05 12,Pallivila,3
2024-07-05 12,Chowalloor,9
2024-07-05 12,Kazhakkoottam,1188
2024-07-05 12,Nanniyode,49
2024-07-05 12,Thiruvallam,224
2024-07-05 12,Sree Karyam,57
2024-07-05 12,Pwodeesyaram Society Muku,16
2024-07-05 12,Pullampara Palam,12
2024-07-05 12,Pachalloor,14
2024-07-05 12,6th Stone Vazhayila,29
2024-07-05 12,Melathumele,22
2024-07-05 12,Kumarapuram,99
2024-07-05 12,Vettuthura,11
2024-07-05 12,Chonanvilla Dam Junction,4
2024-07-05 12,Karakulam Panchayath,5
2024-07-05 12,Karipur,25
2024-07-05 12,Valliya Kattayikkal,5
2024-07-05 12,Skv Junction Nanniyode,4
2024-07-05 12,Kurishumuttam,1
2024-07-05 12,Parandode,19
2024-07-05 12,Mithrumala,13
2024-07-05 12,Mangattukadavu,8
2024-07-05 12,Vazhavilapaalam,8
2024-07-05 12,Vamanapuram,13
2024-07-05 12,Civil Station Gate,4
2024-07-05 12,Technopark Front Gate,22
2024-07-05 12,Pallinada Vattapara,3
2024-07-05 12,Chellamagalam Panjayath,56
2024-07-05 12,Manjamala,2
2024-07-05 12,Kottamukal,18
2024-07-05 12,Venjarammooduu,31
2024-07-05 12,Pazhayakada Junction,20
2024-07-05 12,Mangalathukonam,7
2024-07-05 12,Mulakkalathukavu,2
2024-07-05 12,Palayam Bakery Junction,10
2024-07-05 12,Olathanni Junction,19
2024-07-05 12,Kudappanamoodu,3
2024-07-05 12,Palathara,2
2024-07-05 12,Kalliyoor,15
2024-07-05 12,Vazhayila,1
2024-07-05 12,Moozhi,5
2024-07-05 12,Ullor,22
2024-07-05 12,Kambamkode,8
2024-07-05 12,Karumom Vishnu Temple,4
2024-07-05 12,Madhupalam,26
2024-07-05 12,Kodunganoor,39
2024-07-05 12,Kudappanakunnu Bank Junction,24
2024-07-05 12,Tholikode,6
2024-07-05 12,Paruthikkuzhy,6
2024-07-05 12,Kazhakkoottam Railway Station,13
2024-07-05 12,Attukal Temple,6
2024-07-05 12,Papanamcode,2
2024-07-05 12,Bharathannoor,6
2024-07-05 12,Vazhuthacaud Kalabhavan Theatre,17
2024-07-05 12,Kalloor Palam,2
2024-07-05 12,Pulinkudy,34
2024-07-05 12,Karrate,2
2024-07-05 12,Korani Junction,39
2024-07-05 12,Palakuzhy,1
2024-07-05 12,Veli Church,22
2024-07-05 12,Anthiyoorkonam,13
2024-07-05 12,Derppakkadu,12
2024-07-05 12,Nannattukavu A,4
2024-07-05 12,Thampanoor Rms,3
2024-07-05 12,Vazhayila Paalam,2
2024-07-05 12,Poomalliyoorkonam,1
2024-07-05 12,Kurisadi Junction Karyavattom,3
2024-07-05 12,Channakara,1
2024-07-05 12,Valiyashala Mahadeva Temple,11
2024-07-05 12,Mannamoola,13
2024-07-05 12,Civil Station Kudappanakunnu,9
2024-07-05 12,Puthukurichy Church,11
2024-07-05 12,Chappath,53
2024-07-05 12,Pottanchira,10
2024-07-05 12,Perumkuzhi,31
2024-07-05 12,Ambalamukku,44
2024-07-05 12,Valiyathura,5
2024-07-05 12,Ration Dippo Bonacaud,9
2024-07-05 12,Aruvipuram,1
2024-07-05 12,Bonacaud School,7
2024-07-05 12,Polikode,16
2024-07-05 12,Titanium,13
2024-07-05 12,Kundamoozhi,12
2024-07-05 12,Aliyeltharatta,4
2024-07-05 12,Manacaud,6
2024-07-05 12,Narmadha Toll Junction,1
2024-07-05 12,Kuravankuzhy,5
2024-07-05 12,Agricultural College Poonkulam,25
2024-07-05 12,Chayam,13
2024-07-05 12,Vemb,6
2024-07-05 12,Koliakode,4
2024-07-05 12,Moongodu,2
2024-07-05 12,Vavode Church,5
2024-07-05 12,Pothenkode,37
2024-07-05 12,Kalayapurm,3
2024-07-05 12,Karatte 1,4
2024-07-05 12,Karamana Sivan Kovil,20
2024-07-05 12,Government Lp School Marayamuttom,3
2024-07-05 12,Valakom,3
2024-07-05 12,Palayam,4
2024-07-05 12,Mallambrakonamn,1
2024-07-05 12,Porunthaman,3
2024-07-05 12,Sk Hospital,1
2024-07-05 12,Karingadamugal,2
2024-07-05 12,Elavupalam,3
2024-07-05 12,Pettah Railway Station,2
2024-07-05 12,Nannattukavu,1
2024-07-05 12,Aruvikkara Hs,3
2024-07-05 12,Kattadimukku,5
2024-07-05 12,Aduvalli Palam,1
2024-07-05 12,Kulamancode,2
2024-07-05 12,Muthippara,3
2024-07-05 12,Vavara Ambalam,4
2024-07-05 12,Chempoor Junction,2
2024-07-05 12,Karakulam Palam,1
2024-07-05 12,Block Junction Venkavila,2
2024-07-05 12,Thottakkade,6
2024-07-05 12,10th Mile,2
2024-07-05 12,Kottarakkari,7
2024-07-05 12,Aramthanam,3
2024-07-05 12,Kodungavila,1
2024-07-05 12,Oonnampara,2
2024-07-05 12,Koonanvenga 1,7
2024-07-05 12,Kavadithalakkal,1
2024-07-05 12,Madathikonam,1
2024-07-05 12,Ozhukupara,1
2024-07-05 12,Kolichira,2
2024-07-05 12,Kachani,5
2024-07-05 12,Agricultural College,1
2024-07-05 12,Lords,2
2024-07-05 12,Radio Park Junction,4
2024-07-05 12,Aankuzhi,5
2024-07-05 12,Kattela,3
2024-07-05 12,Vazhichal,3
2024-07-05 12,26th Stone Kallar,4
2024-07-05 12,Kalankavu,1
2024-07-05 12,Thuruthi,4
2024-07-05 12,C\stn,1
2024-07-05 12,Beemapalli Back,5
2024-07-05 12,Sasthamkonam,1
2024-07-05 12,Thachottukavu Junction,1
2024-07-05 12,Gandhismarakam,1
2024-07-05 12,Kaduvakkuzhy,1
2024-07-05 12,Pullikonam,4
2024-07-05 12,Manvazhy,1
2024-07-05 12,Pattara,2
2024-07-05 12,Kamaleswaram,286
2024-07-05 12,Pulimood,9
2024-07-05 12,Cheru Vettukadu,10
2024-07-05 12,Survey Directorate,2
2024-07-05 12,Puthiyathura Junction,29
2024-07-05 12,Nilamamoodu,40
2024-07-05 12,Pulippara Juma Masjid,3
2024-07-05 12,Kumari Chantha,1
2024-07-05 12,Peyad,51
2024-07-05 12,Vellayambalam,543
2024-07-05 12,Chakai,184
2024-07-05 12,Tholicode,69
2024-07-05 12,Sainik School,51
2024-07-05 12,Thampanoor Ktdc Chaithram,126
2024-07-05 12,Ulloor,498
2024-07-05 12,Nemom,162
2024-07-05 12,Radio Station Monvila,77
2024-07-05 12,Vattapara,10
2024-07-05 12,Chempazhanthy,74
2024-07-05 12,Kanjirampara,186
2024-07-05 12,Shangumukham Beach,117
2024-07-05 12,Chadayamankalm,27
2024-07-05 12,Beema Pally,43
2024-07-05 12,Madathara,14
2024-07-05 12,East South Fort Bus Stand,835
2024-07-05 12,World Market,345
2024-07-05 12,Kulathoor,99
2024-07-05 12,Thampanoor Main Bus Stand,1997
2024-07-05 12,East Fort Bus Stand,732
2024-07-05 12,Chadayamankalam,7
2024-07-05 12,Jagathy,98
2024-07-05 12,Vithura Bus Station,23
2024-07-05 12,Arappura,28
2024-07-05 12,Muthuvila,50
2024-07-05 12,Konchira,19
2024-07-05 12,Dhanuvachapuram Iti,28
2024-07-05 12,Military Hospital Pangodu,49
2024-07-05 12,Kanjiramkulam,43
2024-07-05 12,Mottamoodu,14
2024-07-05 12,Vandannur,35
2024-07-05 12,Thampanoor Railway Station,29
2024-07-05 12,Valiyavila,174
2024-07-05 12,Kowdiar,124
2024-07-05 12,Poovachal,30
2024-07-05 12,Kuzhivila,361
2024-07-05 12,Vithura Kalung Junction,141
2024-07-05 12,Vaduvothu Temple,10
2024-07-05 12,Kallar,7
2024-07-05 12,Keezhayikonam,25
2024-07-05 12,Nettayam,73
2024-07-05 12,Kalankavu Chappath,1
2024-07-05 12,Azhikode,4
2024-07-05 12,Kattakkada,525
2024-07-05 12,Mukkola,54
2024-07-05 12,Venkavila Junction,12
2024-07-05 12,Paraniyam,35
2024-07-05 12,Paippinmoodu,57
2024-07-05 12,Aiyroopara,18
2024-07-05 12,Aryanad Post Office Junction,27
2024-07-05 12,Mananthala,46
2024-07-05 12,Anad,14
2024-07-05 12,Maithani,13
2024-07-05 12,Sn Nagar,260
2024-07-05 12,Kavinpuram,11
2024-07-05 12,Vangiyoor,2
2024-07-05 12,Chittazha,41
2024-07-05 12,Vettinadu,51
2024-07-05 12,Contonment Gate,31
2024-07-05 12,10th Stone Patham Kallu,26
2024-07-05 12,Padinjattumukku,12
2024-07-05 12,Valiyarathala,21
2024-07-05 12,Poundukadavu,28
2024-07-05 12,Kilimanoor,55
2024-07-05 12,Pettah Pallimukku Junction,34
2024-07-05 12,Muttada,18
2024-07-05 12,Palayam Fine Arts College,101
2024-07-05 12,Bharathanoor Junction,6
2024-07-05 12,Vandithadam,79
2024-07-05 12,Kalliyoor Grama Panchayath Office,32
2024-07-05 12,Kattakada Ksrtc Depot,53
2024-07-05 12,Charummoodu,54
2024-07-05 12,Vattappara,124
2024-07-05 12,Malayinkeezhu,25
2024-07-05 12,Karette,230
2024-07-05 12,Koliyacode,45
2024-07-05 12,Chenkottukonam,114
2024-07-05 12,Elavattom,17
2024-07-05 12,Madathara Bus Stand,33
2024-07-05 12,Kochupally,36
2024-07-05 12,Kariyam,27
2024-07-05 12,Plakeezhu,1
2024-07-05 12,Vedivechan Kovil,65
2024-07-05 12,Vettukadu,85
2024-07-05 12,East Mukkola,59
2024-07-05 12,Uchakkada,105
2024-07-05 12,Vizhavoor Kulam,6
2024-07-05 12,Ayoor,100
2024-07-05 12,Kovalam Beach,67
2024-07-05 12,Peroorkada Depot,219
2024-07-05 12,Anthiyoorkonam Junction,6
2024-07-05 12,Mulluvengamood,55
2024-07-05 12,Crpf Gate,70
2024-07-05 12,Kuttiyani,17
2024-07-05 12,East Fort South Stand 2,152
2024-07-05 12,Karakulam Post,6
2024-07-05 12,Vizhinjam Junction,9
2024-07-05 12,Kseb Chakkai,144
2024-07-05 12,Palukal,18
2024-07-05 12,Chemmarthumukku,11
2024-07-05 12,Statue Sbi,1215
2024-07-05 12,Pothencode,698
2024-07-05 12,Statue Bsnl,198
2024-07-05 12,Kuzhivettanvila,2
2024-07-05 12,Venkulam,3
2024-07-05 12,Postoffice Junction Parassala,118
2024-07-05 12,Santhivila,29
2024-07-05 12,Panachamoodu,48
2024-07-05 12,Kuriyodu,9
2024-07-05 12,Medical College Bus Stand,202
2024-07-05 12,Chenkotukonam,37
2024-07-05 12,Venjaramoodu,22
2024-07-05 12,Aryanad,73
2024-07-05 12,Kadinamkulam,26
2024-07-05 12,Eettimmodu,5
2024-07-05 12,Kallumoodu,36
2024-07-05 12,Venganoor,92
2024-07-05 12,Ookkodu,17
2024-07-05 12,Puthanpalam,42
2024-07-05 12,Ambalathinkara Palli,5
2024-07-05 12,Lms Corporation Office,64
2024-07-05 12,Karakulam Keltron Junction,18
2024-07-05 12,Pezhummoodu Junction,30
2024-07-05 12,16th Mile,60
2024-07-05 12,Karamana Junction,192
2024-07-05 12,Kudappanakunnu Civil Station Jn,7
2024-07-05 12,Thannimoodu,51
2024-07-05 12,Kuriyode,3
2024-07-05 12,Vellarada Ksrtc Depot,112
2024-07-05 12,Museum Public Office Complex,82
2024-07-05 12,Kuttichal,42
2024-07-05 12,Perumathura,9
2024-07-05 12,Sreekaryam Junction,379
2024-07-05 12,Vazhuthacaud Womens College,13
2024-07-05 12,Thottumukku,48
2024-07-05 12,Peroorkada Junction,248
2024-07-05 12,Karyavattom University,102
2024-07-05 12,Thattathumala,12
2024-07-05 12,Peringammala,48
2024-07-05 12,Kattayikonam,103
2024-07-05 12,Venjarammoodu Depot,941
2024-07-05 12,Njekkad,12
2024-07-05 12,Nellimoodu Junction,65
2024-07-05 12,Fathima Thumba,21
2024-07-05 12,Theviyode,9
2024-07-05 12,Vavarambalam,4
2024-07-05 12,Mele Aramthanam,9
2024-07-05 12,Thirumala,21
2024-07-05 12,Ks Road Kovalam Junction,28
2024-07-05 12,Nettirachira,21
2024-07-05 12,Kesavadasapuram,61
2024-07-05 12,Koppam,16
2024-07-05 12,Pangode,33
2024-07-05 12,Pangapara,18
2024-07-05 12,Chenkavila Junction,51
2024-07-05 12,Chithara,8
2024-07-05 12,Pangappara,79
2024-07-05 12,Aryanadu,159
2024-07-05 12,Mamam,11
2024-07-05 12,Technopark Back Gate,30
2024-07-05 12,Chirayinkeezhu Bus Stand,59
2024-07-05 12,Irumpa,9
2024-07-05 12,Murukkumpuzha,49
2024-07-05 12,Malayinkeezh,47
2024-07-05 12,Vellanchira,22
2024-07-05 12,Chozhiyakode,1
2024-07-05 12,Koithoorkonam,4
2024-07-05 12,Pringammala,12
2024-07-05 12,Cherappally,1
2024-07-05 12,Aruvattukonam Point,19
2024-07-05 12,Karyavattom,16
2024-07-05 12,Thundathil Junction,1
2024-07-05 12,Malayam,12
2024-07-05 12,Aanad,25
2024-07-05 12,Koothali,6
2024-07-05 12,Chettachal,3
2024-07-05 12,Palachira,3
2024-07-05 12,Vinobanikethan,7
2024-07-05 12,Andoorkonam Hospital,10
2024-07-05 12,Ksrtc Bus Stand Kilimanoor,80
2024-07-05 12,Amaravila Check Post,6
2024-07-05 12,Aiyoorpara School,6
2024-07-05 12,Nagaroor,7
2024-07-05 12,Fort Hospital,12
2024-07-05 12,Sasthamangalam,27
2024-07-05 12,Bharathannoor Junction,9
2024-07-05 12,Koottappu,2
2024-07-05 12,Varkala Railway Station,14
2024-07-05 12,Sreekaryam,54
2024-07-05 12,Thumpod,7
2024-07-05 12,Memala Ration Kada,3
2024-07-05 12,Scooter Factory,6
2024-07-05 12,Punnakkulam,10
2024-07-05 12,Arattukuzhi,7
2024-07-05 12,Statue,46
2024-07-05 12,Pulippara,5
2024-07-05 12,Edapazhanji Pangode Fish Market,14
2024-07-05 12,Parippally,9
2024-07-05 12,Kallayam,49
2024-07-05 12,Murukkumon,8
2024-07-05 12,Menilam Library,1
2024-07-05 12,Post Office Manivila,15
2024-07-05 12,Plavila,7
2024-07-05 12,Water Tank Pallithura,8
2024-07-05 12,Chemboor,10
2024-07-05 12,Lps School Thengumcode,5
2024-07-05 12,Pongumoodu,30
2024-07-05 12,Erappukuzhi,2
2024-07-05 12,Kolayicode,2
2024-07-05 12,Karikuzhi,2
2024-07-05 12,8th Stone,19
2024-07-05 12,Kanjirampara Jn,4
2024-07-05 12,Nilamammoodu,2
2024-07-05 12,Amboori,13
2024-07-05 12,Keezharoor,2
2024-07-05 12,Irinchayam,6
2024-07-05 12,Panagod,2
2024-07-05 12,Anchamkallu,6
2024-07-05 12,Mullassery,8
2024-07-05 12,Pannikkala Nirappu,1
2024-07-05 12,Santhivila Junction,9
2024-07-05 12,Kaipadi,2
2024-07-05 12,Lbs Institute Poojappura,4
2024-07-05 12,Thempamoodu,4
2024-07-05 12,Kuravankuzhi,4
2024-07-05 12,Mailamoodu,3
2024-07-05 12,East Fort North Bus Stand Pf 2,17
2024-07-05 12,Porunthamon,11
2024-07-05 12,Parassala,41
2024-07-05 12,Rcc Thiruvananthapuram,47
2024-07-05 12,Navacode Maranallur,15
2024-07-05 12,8th Mile,2
2024-07-05 12,Maranalloor,56
2024-07-05 12,Makky,1
2024-07-05 12,Vithura Kalung,16
2024-07-05 12,Kanthalamkonam,2
2024-07-05 12,Vavaraambalam,1
2024-07-05 12,Malamelkunnu,3
2024-07-05 12,Oottukuzhy,1
2024-07-05 12,Arumanior Junction,7
2024-07-05 12,Pannimala,1
2024-07-05 12,Bakery Junction,1
2024-07-05 12,Edavacode,1
2024-07-05 12,Madhapuram Crasher,3
2024-07-05 12,Nalamkallu,3
2024-07-05 12,Nellivila School,1
2024-07-05 12,Ponnara School,5
2024-07-05 12,Kariyam Melemukku,4
2024-07-05 12,Doordarshan Stop 2,1
2024-07-05 12,Oruvathilkotta,1
2024-07-05 12,Killipalam,2
2024-07-05 12,Mudavanmugal,1
2024-07-05 12,Aryancode,7
2024-07-05 12,Vjd,15
2024-07-05 12,Sasthavattom,3
2024-07-05 12,Chilanthikuzhy,1
2024-07-05 12,Panthalakode Junction,2
2024-07-05 12,Mannamkonam,5
2024-07-05 12,Mulluvengamoodu,1
2024-07-05 12,Perekonam,2
2024-07-05 12,Thykka Palli,1
2024-07-05 12,Karamana Prs,1
2024-07-05 12,Alumuttu,2
2024-07-05 12,Kalayapuram,4
2024-07-05 12,Jilla Krishi Thottam,1
2024-07-05 12,Vithura Jersey Farm,7
2024-07-05 12,Choodal,2
2024-07-05 12,Amaravila Thannimoodu,4
2024-07-05 12,Poovanathin Moodu,7
2024-07-05 12,Kulappada Market/eliyavoor,2
2024-07-05 12,Azhimala Temple,5
2024-07-05 12,Thumpamanthody,4
2024-07-05 12,Perunelli,13
2024-07-05 12,Kadakkal,12
2024-07-05 12,Aramada Good Shepherd,4
2024-07-05 12,Karakulam Panchayath Office,6
2024-07-05 12,Koliyakode,5
2024-07-05 12,Manalayam,2
2024-07-05 12,Killy,21
2024-07-05 12,Ayurveda College,3
2024-07-05 12,Venniyoor,1
2024-07-05 12,Moonanakuzhi,2
2024-07-05 12,Pallichal,10
2024-07-05 12,Ariyottukonam,2
2024-07-05 12,Alamcod,1
2024-07-05 12,Chenkottukonam Astlramam Swamiyar Madam,1
2024-07-05 12,Karipoor,3
2024-07-05 12,Peringammala Market Junction,1
2024-07-05 12,Muthalapozhi Palam,1
2024-07-05 12,Parappil,1
2024-07-05 12,Karumbamannadi,1
2024-07-05 12,Manivila,10
2024-07-05 12,Avanavanchery,2
2024-07-05 12,Gokulam Medical College,12
2024-07-05 12,Thiruvallom School,1
2024-07-05 12,Meenakal,12
2024-07-05 12,Mulayara Junction,1
2024-07-05 12,Anayara,6
2024-07-05 12,Punchakkari,5
2024-07-05 12,Venpalavattom Devi Temple,1
2024-07-05 12,Puthuveettumele,11
2024-07-05 12,Pandianpara,2
2024-07-05 12,Kallara,1
2024-07-05 12,Vpm-phc,1
2024-07-05 12,Keraladithyapuram,1
2024-07-05 12,Muttappalam Junction,6
2024-07-05 12,Kalliyodu,6
2024-07-05 12,Bhoothamadakki,5
2024-07-05 12,Poothura Palli,1
2024-07-05 11,Kaniyapuram,316
2024-07-05 11,Venjaramoodu,75
2024-07-05 11,Kuttichal,185
2024-07-05 11,World Market,308
2024-07-05 11,Kuriyode,5
2024-07-05 11,Vattappara,134
2024-07-05 11,Nettayam,86
2024-07-05 11,Eliyavoor,22
2024-07-05 11,Thampanoor Rms,8
2024-07-05 11,Amboori,25
2024-07-05 11,Kilimanoor,18
2024-07-05 11,Nehru Junction,12
2024-07-05 11,Pulayanarkotta,11
2024-07-05 11,Jts Mancha,18
2024-07-05 11,Crpf Gate,53
2024-07-05 11,Nalamkallu,4
2024-07-05 11,Statue Sbi,1565
2024-07-05 11,Anayara,19
2024-07-05 11,Poovar Bus Stand,327
2024-07-05 11,Peringammala,93
2024-07-05 11,Easwara Vilasam Cotton Hill School,172
2024-07-05 11,Medical College,30
2024-07-05 11,Poundukadavu,19
2024-07-05 11,Veli Church,21
2024-07-05 11,Ooruttambalam,35
2024-07-05 11,Thoongampara,26
2024-07-05 11,Ambalathara,34
2024-07-05 11,Melathumele,3
2024-07-05 11,Charummoodu,55
2024-07-05 11,Radio Station Monvila,39
2024-07-05 11,Koithoorkonam,19
2024-07-05 11,Lms Corporation Office,66
2024-07-05 11,10th Mile,9
2024-07-05 11,Olathanni Junction,55
2024-07-05 11,Chithara,7
2024-07-05 11,Nannattukavu,3
2024-07-05 11,Paalapooru Junction,4
2024-07-05 11,Madathara,18
2024-07-05 11,Pullampara Paalam,2
2024-07-05 11,Puthukurichy Church,11
2024-07-05 11,Panimoola Temple,1
2024-07-05 11,Kochuveli Railway Station,1
2024-07-05 11,Arappura,4
2024-07-05 11,Vavara Ambalam,8
